# Dome Fuji 720 kyr Stable Isotope Data and Site and Source Temperature Reconstructions 
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite original publication, online resource and date accessed when using this data.
# If there is no publication information, please cite Investigator, title, online resource and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/23371
#      Description: NOAA Landing Page
# Online_Resource: http://www1.ncdc.noaa.gov/pub/data/paleo/icecore/antarctica/domefuji/domefuji2018iso-temp.txt
#      Description: NOAA location of the template
#
# Original_Source_URL:  
#       Description:
#
# Archive: Ice Cores
#
# Dataset DOI: 
#
# Parameter_Keywords: hydrogen isotopes, oxygen isotopes, reconstruction
#---------------------------------------
# Contribution_Date
#    Date: 2018-02-23
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2018-02-23
#---------------------------------------
# Title
#    Study_Name: Dome Fuji 720 kyr Stable Isotope Data and Site and Source Temperature Reconstructions 
#---------------------------------------
# Investigators
#      Investigators: Uemura, R.; Motoyama, H.; Masson-Delmotte, V.; Jouzel, J.; Kawamura, K. ; Goto-Azuma, K.; Fujita, S.; Kuramoto, T.; Hirabayashi, M.; Miyake, T.; Ohno, H.; Fujita, K.; Abe-Ouchi, A.; Iizuka, Y.; Horikawa, S.; Igarashi, M.; Suzuki, K.; Suzuki, T.; Fujii, Y. 
#---------------------------------------
# Description_Notes_and_Keywords
#        Description: Stable isotope (dD, d18O) data and site and source temperature reconstructions from the Dome Fuji 1st and 2nd ice cores for the past 720 kyr.
#         Provided Keywords: 
#---------------------------------------
# Publication
# Authors: Ryu Uemura, Hideaki Motoyama, Valérie Masson-Delmotte, Jean Jouzel, Kenji Kawamura, Kumiko Goto-Azuma, Shuji Fujita, Takayuki Kuramoto, Motohiro Hirabayashi, Takayuki Miyake, Hiroshi Ohno, Koji Fujita, Ayako Abe-Ouchi, Yoshinori Iizuka, Shinichiro Horikawa, Makoto Igarashi, Keisuke Suzuki, Toshitaka Suzuki, Yoshiyuki Fujii
# Published_Date_or_Year: 2018-03-06
# Published_Title: Asynchrony between Antarctic temperature and CO2 associated with obliquity over the past 720,000 years
# Journal_Name: Nature Communications
# Volume: 9
# Edition: 61
# Issue: 
# Pages: 
# Report Number: 
# DOI: 10.1038/s41467-018-03328-3
# Online_Resource: https://www.nature.com/articles/s41467-018-03328-3p
# Full_Citation: 
# Abstract: The dD temperature proxy in Antarctic ice cores varies in parallel with CO2 through glacial cycles. However, these variables display a puzzling asynchrony. Well-dated records of Southern Ocean temperature will provide crucial information because the Southern Ocean is likely key in regulating CO2 variations. Here, we perform multiple isotopic analyses on an Antarctic ice core and estimate temperature variations at this site and in the oceanic moisture source over the past 720,000 years, which extend the longest records by 300,000 years. Antarctic temperature is affected by large variations in local insolation that are induced by obliquity. At the obliquity periodicity, the Antarctic and ocean temperatures lag annual mean insolation. Further, the magnitude of the phase lag is minimal during low eccentricity periods, suggesting that secular changes in the global carbon cycle and the ocean circulation modulate the phase relationship among temperatures, CO2 and insolation in the obliquity frequency band. 
#---------------------------------------
# Publication
# Authors: R. Uemura, V. Masson-Delmotte, J. Jouzel, A. Landais, H. Motoyama, and B. Stenni
# Published_Date_or_Year: 2012
# Published_Title: Ranges of moisture-source temperature estimated from Antarctic ice cores stable isotope records over glacial–interglacial cycles 
# Journal_Name: Climate of the Past
# Volume: 8
# Edition: 
# Issue: 
# Pages: 1109-1125
# Report Number: 
# DOI: https://doi.org/10.5194/cp-8-1109-2012
# Online_Resource: 
# Full_Citation: 
# Abstract: A single isotope ratio (dD or d18O) of water is widely used as an air-temperature proxy in Antarctic ice core records. These isotope ratios, however, do not solely depend on air-temperature but also on the extent of distillation of heavy isotopes out of atmospheric water vapor from an oceanic moisture source to a precipitation site. The temperature changes at the oceanic moisture source (? Tsource) and at the precipitation site (? Tsite) can be retrieved by using deuterium-excess (d) data. A new d record from Dome Fuji, Antarctica spanning the past 360 000 yr is presented and compared with records from Vostok and EPICA Dome C ice cores. In previous studies, to retrieve ? Tsource and ? Tsite information, different linear regression equations were proposed using theoretical isotope distillation models. A major source of uncertainty lies in the coefficient of regression, ßsite which is related to the sensitivity of d to ? Tsite. We show that different ranges of temperature and selections of isotopic model outputs may increase the value of ßsite by more than a factor of two. To explore the impacts of this coefficient on reconstructed temperatures, we apply for the first time the exact same methodology to the isotope records from the three Antarctica ice cores. We show that uncertainties in the ßsite coefficient strongly affect (i) the glacial–interglacial magnitude of ? Tsource; (ii) the imprint of obliquity in ? Tsource and in the site-source temperature gradient. By contrast, we highlight the robustness of ? Tsite reconstruction using water isotopes records.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: JSPS KAKENHI 
#	Grant: 21221002, 26550013, 17H06104, 17H06320, ANR Dome A, ASUMA 
#------------------
# Site_Information
#     Site_Name: Dome Fuji 
#     Location: Antarctica
#     Country: 
#     Northernmost_Latitude: -77.3169
#     Southernmost_Latitude: -77.3169
#     Easternmost_Longitude: 39.7033
#     Westernmost_Longitude: 39.7033
#     Elevation: 3810 m
#------------------
# Data_Collection
#   Collection_Name: DomeFuji2018iso-temp
#   First_Year: 715892
#   Last_Year: -61
#   Time_Unit: cal yr BP
#   Core_Length: 3035 m
#   Notes: 
#---------------------------------------
# Chronology_Information 
# Chronology: 
#---------------------------------------
# Variables
# Data variables follow that are preceded by "##" in columns one and two.
# Variables list, one per line, shortname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data)
## Depth_top_m	depth at sample start,,,m,,,,,N,Data from Dome fuji first core from 0 to 2401.91 m; Data from Dome Fuji second core from 2399.5m to 3035.025m. (There are apparent depth reversal at the connetion depth (around 2400 m) due to different drilling sites)
## Depth_bottom_m	depth at sample end,,,m,,,,,N,The same as Depth_top_m but for the depth at sample end.
## Age	Age,,,calendar years BP,,,,,N,AICC 2012 age scale (Bazin et al., 2013)
## del_18O	delta 18O,ice,,per mil VSMOW,,Ice Cores,,,N,Data from Dome Fuji first core during 0-296052 yr BP (Uemura et al., 2012); Data from Dome Fuji second core during 296308-715892 yrBP (Uemura et al., 2018). 
## del_D	delta 2H,ice,,per mil VSMOW,,Ice Cores,,,N,Data from Dome Fuji first core during 0-296052 yr BP (Uemura et al., 2012); Data from Dome Fuji second core during 296308-715892 yrBP (Uemura et al., 2018). 
## dxs	deuterium excess,ice,,per mil VSMOW,,Ice Cores,,,N,Deuterium excess based on linear definition. Data from Dome Fuji first core during 0-296052 yr BP (Uemura et al., 2012); Data from Dome Fuji second core during 296308-715892 yrBP (Uemura et al., 2018). 
## dln	deuterium excess,ice,,per mil VSMOW,,Ice Cores,,,N,Deuterium excess based on logarithmic definition. Data from Dome Fuji first core during 0-296052 yr BP (Uemura et al., 2012); Data from Dome Fuji second core during 296308-715892 yrBP (Uemura et al., 2018). 
## T_site	temperature,,,degrees C,,Climate Reconstruction,,Isotope modelling,N,Reconstructed air temperature at Dome Fuji site, Antarctica. Data from Dome Fuji first core during 0-296052 yr BP (Uemura et al., 2012); Data from Dome Fuji second core during 296308-715892 yrBP (Uemura et al., 2018). 
## T_source	temperature,,,degrees C,,Climate Reconstruction,,Isotope modelling,N,Reconstructed temperature at the moisture source region Ocean. Data from Dome Fuji first core during 0-296052 yr BP (Uemura et al., 2012); Data from Dome Fuji second core during 296308-715892 yrBP (Uemura et al., 2018). 
#------------------------
# Data
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Value: 
Depth_top_m	Depth_bottom_m	Age	del_18O	del_D	dxs	dln	T_site	T_source
2459.50	2459.60	324411	-57.08	-441.1	15.6	14.5	-2.5	-1.2
2459.60	2459.70	324459	-56.96	-439.6	16.0	15.6	-2.0	-0.5
2459.70	2459.80	324507	-56.80	-437.8	16.6	16.9	-1.4	0.3
2459.80	2459.90	324555	-57.07	-440.4	16.1	15.5	-2.1	-0.6
2459.90	2460.00	324603	-56.78	-438.5	15.8	15.5	-1.9	-0.6
2460.00	2460.10	324651	-56.74	-438.5	15.5	14.9	-2.0	-0.9
2460.10	2460.20	324700	-56.47	-436.6	15.1	14.8	-1.8	-0.9
2460.20	2460.30	324750	-57.14	-440.7	16.4	15.9	-2.1	-0.4
2460.30	2460.40	324799	-56.98	-440.4	15.4	14.4	-2.4	-1.3
2460.40	2460.50	324849	-56.47	-436.0	15.8	16.0	-1.4	-0.2
2460.50	2460.60	324899	-56.16	-433.8	15.4	15.9	-1.1	-0.2
2460.60	2460.70	324948	-56.77	-438.2	16.0	15.8	-1.8	-0.4
2460.70	2460.80	324998	-56.58	-436.6	16.0	16.3	-1.4	-0.1
2460.80	2460.90	325048	-56.23	-434.6	15.2	15.4	-1.3	-0.5
2460.90	2461.00	325098	-55.91	-432.3	15.0	15.5	-1.0	-0.4
2461.00	2461.10	325147	-56.49	-435.5	16.4	17.0	-1.1	0.4
2461.10	2461.20	325196	-56.47	-436.1	15.7	15.8	-1.4	-0.3
2461.20	2461.30	325244	-56.83	-439.3	15.4	14.6	-2.2	-1.1
2461.30	2461.40	325293	-56.86	-439.3	15.6	14.9	-2.1	-0.9
2461.40	2461.50	325341	-56.47	-436.4	15.3	15.1	-1.7	-0.7
2461.50	2461.60	325390	-56.23	-434.4	15.4	15.7	-1.2	-0.3
2461.60	2461.70	325438	-56.41	-436.2	15.1	14.9	-1.7	-0.9
2461.70	2461.80	325487	-56.76	-438.8	15.2	14.5	-2.2	-1.2
2461.80	2461.90	325535	-56.58	-436.8	15.9	15.9	-1.5	-0.3
2461.90	2462.00	325584	-56.33	-434.8	15.8	16.3	-1.1	0.0
2462.00	2462.10	325632	-56.24	-433.7	16.3	17.2	-0.7	0.6
2462.10	2462.20	325678	-56.27	-433.8	16.4	17.4	-0.7	0.7
2462.20	2462.30	325725	-56.46	-435.9	15.7	15.9	-1.4	-0.2
2462.30	2462.40	325771	-56.28	-434.0	16.2	17.0	-0.8	0.5
2462.40	2462.50	325817	-55.92	-431.3	16.1	17.4	-0.3	0.8
2462.50	2462.60	325864	-56.00	-432.3	15.8	16.7	-0.7	0.4
2462.60	2462.70	325910	-56.17	-434.3	15.1	15.3	-1.3	-0.5
2462.70	2462.80	325957	-55.93	-433.1	14.3	14.3	-1.4	-1.1
2462.80	2462.90	326003	-55.97	-433.3	14.5	14.5	-1.4	-1.0
2462.90	2463.00	326049	-56.17	-435.1	14.3	13.8	-1.8	-1.5
2463.00	2463.10	326095	-56.49	-436.2	15.7	15.7	-1.5	-0.4
2463.10	2463.20	326141	-56.46	-435.8	15.8	16.1	-1.3	-0.1
2463.20	2463.30	326186	-56.54	-437.0	15.3	15.1	-1.8	-0.8
2463.30	2463.40	326232	-56.23	-435.2	14.6	14.3	-1.7	-1.2
2463.40	2463.50	326277	-56.30	-436.1	14.3	13.7	-2.0	-1.6
2463.50	2463.60	326323	-56.07	-433.2	15.4	16.0	-1.0	-0.1
2463.60	2463.70	326368	-55.57	-430.2	14.4	15.0	-0.8	-0.6
2463.70	2463.80	326414	-55.36	-428.9	14.0	14.7	-0.7	-0.7
2463.80	2463.90	326459	-55.92	-432.2	15.1	15.7	-0.9	-0.3
2463.90	2464.00	326505	-56.38	-435.8	15.2	15.1	-1.6	-0.8
2464.00	2464.10	326550	-56.31	-435.3	15.2	15.2	-1.5	-0.6
2464.10	2464.20	326595	-55.75	-432.0	14.0	14.1	-1.3	-1.2
2464.20	2464.30	326640	-55.73	-430.9	14.9	15.6	-0.7	-0.2
2464.30	2464.40	326685	-55.74	-431.0	15.0	15.7	-0.7	-0.2
2464.40	2464.51	326730	-55.73	-431.3	14.6	15.1	-0.9	-0.6
2464.51	2464.60	326779	-55.69	-430.2	15.4	16.6	-0.4	0.4
2464.60	2464.70	326820	-55.72	-431.2	14.5	15.0	-0.9	-0.6
2464.70	2464.80	326864	-55.94	-432.3	15.2	15.9	-0.9	-0.1
2464.80	2464.90	326909	-55.68	-430.8	14.6	15.3	-0.8	-0.5
2464.90	2465.00	326954	-55.74	-431.1	14.9	15.5	-0.8	-0.3
2465.00	2465.10	326999	-55.78	-430.3	16.0	17.5	-0.2	0.9
2465.10	2465.20	327044	-55.97	-432.7	15.1	15.6	-1.0	-0.3
2465.20	2465.30	327089	-55.73	-430.5	15.3	16.4	-0.5	0.2
2465.30	2465.40	327134	-55.78	-431.2	15.0	15.8	-0.7	-0.2
2465.40	2465.50	327179	-55.86	-432.1	14.8	15.2	-1.0	-0.5
2465.50	2465.60	327224	-55.69	-430.3	15.1	16.1	-0.5	0.1
2465.60	2465.70	327269	-55.22	-427.0	14.8	16.2	0.0	0.3
2465.70	2465.80	327314	-55.65	-429.9	15.2	16.3	-0.4	0.2
2465.80	2465.90	327359	-55.93	-432.4	15.0	15.5	-1.0	-0.4
2465.90	2466.00	327404	-55.86	-431.5	15.4	16.3	-0.7	0.1
2466.00	2466.10	327449	-55.48	-429.3	14.6	15.4	-0.6	-0.3
2466.10	2466.20	327493	-55.72	-430.9	14.8	15.5	-0.8	-0.3
2466.20	2466.30	327538	-56.13	-433.8	15.3	15.6	-1.2	-0.3
2466.30	2466.40	327582	-55.88	-432.1	14.9	15.4	-1.0	-0.4
2466.40	2466.50	327627	-55.72	-431.1	14.7	15.3	-0.8	-0.4
2466.50	2466.60	327671	-55.58	-430.1	14.6	15.4	-0.7	-0.4
2466.60	2466.70	327716	-55.58	-429.9	14.8	15.6	-0.6	-0.2
2466.70	2466.80	327760	-55.58	-429.9	14.8	15.6	-0.6	-0.2
2466.80	2466.90	327805	-55.51	-429.0	15.1	16.3	-0.3	0.3
2466.90	2467.00	327849	-55.37	-428.1	14.9	16.2	-0.2	0.3
2467.00	2467.10	327893	-55.14	-426.8	14.3	15.6	-0.2	-0.1
2467.10	2467.20	327938	-54.61	-422.9	14.0	15.8	0.5	0.2
2467.20	2467.30	327982	-54.89	-425.2	13.9	15.3	0.0	-0.2
2467.30	2467.40	328026	-55.02	-426.2	14.0	15.2	-0.2	-0.3
2467.40	2467.50	328070	-55.24	-428.1	13.8	14.5	-0.6	-0.8
2467.50	2467.60	328115	-55.80	-431.2	15.2	16.1	-0.7	0.1
2467.60	2467.70	328159	-55.69	-430.6	14.9	15.8	-0.7	-0.1
2467.70	2467.80	328203	-54.90	-424.6	14.6	16.5	0.4	0.5
2467.80	2467.90	328247	-54.53	-422.2	14.1	16.1	0.7	0.4
2467.90	2468.00	328291	-55.40	-428.6	14.6	15.7	-0.4	-0.1
2468.00	2468.10	328335	-55.62	-429.7	15.2	16.4	-0.4	0.3
2468.10	2468.20	328379	-55.15	-427.5	13.8	14.6	-0.5	-0.8
2468.20	2468.30	328423	-55.27	-427.9	14.3	15.3	-0.4	-0.3
2468.30	2468.40	328466	-55.24	-427.5	14.5	15.6	-0.2	-0.1
2468.40	2468.50	328510	-55.13	-426.4	14.7	16.2	0.1	0.3
2468.50	2468.60	328553	-55.46	-429.0	14.7	15.8	-0.4	-0.1
2468.60	2468.70	328597	-55.72	-430.6	15.1	16.0	-0.6	0.0
2468.70	2468.80	328640	-55.42	-429.1	14.3	15.0	-0.6	-0.5
2468.80	2468.90	328684	-55.27	-427.9	14.2	15.1	-0.4	-0.4
2468.90	2469.00	328728	-55.55	-430.3	14.1	14.6	-0.9	-0.8
2469.00	2469.10	328771	-55.24	-427.4	14.5	15.7	-0.2	0.0
2469.10	2469.20	328814	-55.24	-427.6	14.4	15.5	-0.3	-0.2
2469.20	2469.30	328857	-54.78	-424.1	14.2	15.9	0.3	0.2
2469.30	2469.40	328900	-54.57	-422.6	14.0	15.9	0.6	0.3
2469.40	2469.50	328942	-54.60	-422.5	14.3	16.3	0.7	0.5
2469.50	2469.60	328985	-54.66	-423.1	14.2	16.0	0.5	0.3
2469.60	2469.70	329028	-54.58	-422.7	13.9	15.8	0.5	0.2
2469.70	2469.80	329071	-53.99	-417.8	14.1	16.9	1.5	1.1
2469.80	2469.90	329114	-54.01	-417.6	14.5	17.6	1.7	1.6
2469.90	2470.00	329157	-54.63	-422.6	14.4	16.4	0.7	0.6
2470.00	2470.10	329199	-55.00	-425.3	14.7	16.5	0.3	0.5
2470.10	2470.20	329241	-55.37	-427.6	15.3	16.9	0.1	0.7
2470.20	2470.30	329283	-55.03	-425.6	14.7	16.4	0.2	0.5
2470.30	2470.40	329325	-54.55	-421.8	14.6	17.0	1.0	1.0
2470.40	2470.50	329367	-54.27	-419.8	14.3	16.9	1.2	1.0
2470.50	2470.60	329409	-54.18	-420.1	13.3	15.3	0.8	0.1
2470.60	2470.70	329451	-54.20	-420.1	13.5	15.6	0.9	0.2
2470.70	2470.80	329493	-54.49	-422.7	13.2	14.7	0.2	-0.5
2470.80	2470.90	329534	-54.92	-425.5	13.8	15.1	-0.1	-0.3
2470.90	2471.00	329575	-54.49	-422.6	13.3	14.8	0.3	-0.4
2471.00	2471.10	329616	-54.42	-421.3	14.1	16.2	0.8	0.6
2471.10	2471.20	329657	-54.54	-423.0	13.3	14.7	0.2	-0.5
2471.20	2471.30	329697	-54.94	-425.6	14.0	15.3	-0.1	-0.2
2471.30	2471.40	329737	-54.59	-422.6	14.1	16.0	0.6	0.4
2471.40	2471.50	329777	-54.74	-423.8	14.2	15.9	0.4	0.3
2471.50	2471.60	329816	-54.76	-424.3	13.8	15.2	0.1	-0.2
2471.60	2471.70	329856	-54.62	-422.4	14.6	16.8	0.8	0.9
2471.70	2471.80	329896	-54.18	-419.3	14.1	16.7	1.2	0.9
2471.80	2471.90	329936	-53.92	-417.0	14.4	17.5	1.8	1.6
2471.90	2472.00	329976	-54.18	-418.9	14.6	17.4	1.5	1.4
2472.00	2472.10	330015	-54.68	-423.2	14.2	16.1	0.5	0.5
2472.10	2472.20	330055	-54.96	-425.3	14.4	16.0	0.2	0.3
2472.20	2472.30	330094	-54.87	-424.7	14.3	16.0	0.3	0.3
2472.30	2472.40	330133	-54.11	-418.5	14.4	17.3	1.5	1.4
2472.40	2472.50	330173	-53.92	-416.9	14.4	17.6	1.8	1.6
2472.50	2472.60	330212	-54.15	-418.9	14.3	17.1	1.4	1.2
2472.60	2472.70	330251	-54.82	-424.3	14.3	16.0	0.3	0.3
2472.70	2472.80	330290	-54.78	-423.5	14.8	16.9	0.7	0.9
2472.80	2472.90	330330	-54.44	-421.6	13.9	15.9	0.7	0.4
2472.90	2473.00	330369	-54.49	-421.5	14.4	16.7	0.9	0.9
2473.00	2473.10	330408	-54.52	-421.9	14.3	16.4	0.8	0.7
2473.10	2473.20	330447	-54.70	-423.0	14.6	16.7	0.7	0.8
2473.20	2473.30	330486	-54.93	-425.1	14.3	15.9	0.2	0.2
2473.30	2473.40	330525	-54.77	-423.9	14.3	16.1	0.4	0.4
2473.40	2473.50	330563	-54.40	-421.1	14.1	16.4	0.9	0.7
2473.50	2473.60	330602	-54.27	-420.6	13.5	15.6	0.8	0.2
2473.60	2473.70	330641	-54.27	-420.3	13.9	16.1	1.0	0.6
2473.70	2473.80	330680	-54.40	-420.4	14.8	17.5	1.3	1.4
2473.80	2473.90	330719	-54.73	-423.6	14.2	16.0	0.4	0.3
2473.90	2474.00	330757	-54.91	-425.5	13.8	15.0	-0.1	-0.3
2474.00	2474.10	330796	-54.84	-424.7	14.0	15.5	0.2	0.0
2474.10	2474.20	330836	-54.20	-419.4	14.2	16.8	1.3	1.1
2474.20	2474.30	330876	-54.09	-418.9	13.8	16.3	1.2	0.8
2474.30	2474.40	330915	-54.05	-418.5	13.9	16.5	1.3	0.9
2474.40	2474.50	330955	-53.94	-417.6	13.9	16.7	1.5	1.1
2474.50	2474.60	330995	-54.40	-421.4	13.8	15.8	0.7	0.4
2474.60	2474.70	331034	-54.48	-422.4	13.4	15.0	0.4	-0.2
2474.70	2474.80	331074	-54.47	-421.7	14.1	16.2	0.8	0.6
2474.80	2474.90	331114	-54.49	-421.9	14.1	16.1	0.7	0.5
2474.90	2475.00	331153	-54.46	-421.8	13.9	15.8	0.7	0.4
2475.00	2475.10	331193	-54.31	-420.7	13.8	16.0	0.9	0.5
2475.10	2475.20	331232	-54.27	-420.3	13.8	16.0	0.9	0.5
2475.20	2475.30	331271	-54.41	-421.8	13.5	15.2	0.5	0.0
2475.30	2475.40	331311	-54.35	-420.9	13.9	16.1	0.9	0.6
2475.40	2475.50	331350	-54.38	-421.5	13.6	15.4	0.6	0.1
2475.50	2475.60	331389	-54.28	-419.9	14.3	16.9	1.2	1.1
2475.60	2475.70	331428	-54.07	-418.6	14.0	16.6	1.4	1.0
2475.70	2475.80	331467	-54.26	-420.0	14.1	16.6	1.1	0.9
2475.80	2475.90	331507	-54.25	-420.4	13.6	15.7	0.9	0.4
2475.90	2476.00	331546	-54.07	-419.1	13.5	15.8	1.1	0.5
2476.00	2476.10	331585	-54.18	-419.9	13.5	15.6	0.9	0.3
2476.10	2476.20	331623	-54.15	-420.0	13.3	15.3	0.8	0.1
2476.20	2476.30	331661	-54.34	-420.6	14.1	16.4	1.0	0.8
2476.30	2476.40	331699	-54.19	-419.7	13.9	16.2	1.1	0.7
2476.40	2476.50	331738	-54.39	-421.0	14.1	16.4	0.9	0.8
2476.50	2476.60	331776	-54.33	-420.6	14.1	16.4	1.0	0.8
2476.60	2476.70	331814	-54.18	-419.4	14.1	16.6	1.2	1.0
2476.70	2476.80	331852	-53.85	-417.3	13.6	16.2	1.4	0.8
2476.80	2476.90	331890	-53.97	-418.2	13.6	16.1	1.3	0.8
2476.90	2477.00	331929	-54.35	-421.2	13.6	15.5	0.7	0.3
2477.00	2477.10	331967	-54.44	-421.4	14.1	16.3	0.8	0.7
2477.10	2477.20	332006	-53.95	-417.6	14.0	16.8	1.5	1.2
2477.20	2477.30	332045	-53.60	-415.0	13.8	17.0	2.0	1.5
2477.30	2477.40	332084	-53.34	-413.2	13.5	16.8	2.2	1.4
2477.40	2477.50	332123	-54.06	-418.0	14.5	17.6	1.7	1.7
2477.50	2477.60	332162	-54.32	-421.2	13.4	15.2	0.6	0.0
2477.60	2477.70	332201	-54.07	-419.5	13.1	15.1	0.8	0.1
2477.70	2477.80	332240	-53.53	-414.6	13.6	16.8	2.0	1.3
2477.80	2477.90	332279	-53.80	-416.9	13.4	16.1	1.5	0.8
2477.90	2478.00	332317	-54.07	-419.2	13.3	15.5	1.0	0.3
2478.00	2478.10	332356	-53.77	-416.4	13.7	16.6	1.7	1.1
2478.10	2478.20	332395	-53.75	-416.2	13.8	16.8	1.8	1.3
2478.20	2478.30	332434	-53.87	-417.4	13.6	16.2	1.4	0.9
2478.30	2478.40	332474	-54.42	-421.4	14.0	16.0	0.8	0.6
2478.40	2478.50	332513	-54.77	-423.8	14.4	16.3	0.5	0.7
2478.50	2478.60	332553	-54.39	-421.1	14.0	16.1	0.8	0.7
2478.60	2478.70	332592	-53.78	-416.2	14.0	17.1	1.8	1.5
2478.70	2478.80	332631	-53.71	-416.0	13.7	16.6	1.8	1.2
2478.80	2478.90	332671	-53.99	-418.3	13.6	16.0	1.3	0.8
2478.90	2479.00	332710	-53.88	-417.0	14.0	16.9	1.7	1.4
2479.00	2479.09	332749	-53.66	-415.0	14.3	17.8	2.2	2.0
2479.09	2479.18	332784	-53.58	-414.2	14.4	18.0	2.4	2.2
2479.18	2479.27	332819	-53.74	-415.7	14.3	17.6	2.0	1.8
2479.27	2479.35	332850	-53.58	-414.8	13.8	17.1	2.0	1.6
2479.35	2479.46	332884	-53.51	-414.7	13.3	16.3	1.9	1.1
2479.46	2479.55	332927	-53.58	-414.9	13.7	16.9	2.0	1.5
2479.55	2479.64	332961	-53.97	-417.3	14.5	17.6	1.8	1.8
2479.64	2479.73	332996	-54.08	-418.3	14.4	17.3	1.6	1.6
2479.73	2479.86	333030	-53.90	-417.1	14.1	17.1	1.7	1.5
2479.86	2479.98	333077	-54.05	-418.4	13.9	16.6	1.4	1.1
2479.98	2480.08	333127	-53.92	-417.3	14.1	17.0	1.7	1.4
2480.08	2480.19	333166	-53.69	-415.9	13.6	16.6	1.8	1.3
2480.19	2480.29	333206	-54.09	-419.2	13.5	15.8	1.1	0.6
2480.29	2480.40	333249	-54.18	-420.0	13.4	15.5	0.9	0.4
2480.40	2480.50	333289	-53.78	-416.8	13.5	16.1	1.5	1.0
2480.50	2480.60	333332	-53.78	-417.1	13.2	15.7	1.3	0.7
2480.60	2480.70	333372	-54.19	-420.5	13.0	14.8	0.6	0.0
2480.70	2480.80	333411	-54.55	-422.6	13.7	15.5	0.5	0.3
2480.80	2480.90	333451	-54.21	-419.9	13.8	16.1	1.0	0.8
2480.90	2481.00	333491	-54.02	-418.5	13.6	16.1	1.2	0.9
2481.00	2481.10	333530	-54.10	-419.3	13.5	15.7	1.0	0.6
2481.10	2481.20	333568	-53.98	-418.4	13.5	15.9	1.2	0.8
2481.20	2481.30	333607	-54.12	-419.7	13.3	15.3	0.9	0.4
2481.30	2481.40	333646	-54.14	-419.8	13.4	15.4	0.9	0.5
2481.40	2481.50	333684	-53.92	-417.6	13.8	16.5	1.5	1.2
2481.50	2481.60	333720	-54.17	-419.9	13.5	15.6	0.9	0.6
2481.60	2481.70	333750	-54.32	-420.2	14.4	16.9	1.2	1.4
2481.70	2481.80	333781	-53.92	-417.3	14.1	17.0	1.7	1.5
2481.80	2481.90	333811	-54.01	-417.4	14.7	18.0	1.9	2.2
2481.90	2482.00	333842	-54.03	-417.9	14.3	17.3	1.6	1.7
2482.00	2482.10	333872	-53.92	-417.4	14.0	16.8	1.6	1.4
2482.10	2482.20	333901	-53.96	-417.7	13.9	16.7	1.5	1.4
2482.20	2482.30	333929	-53.88	-417.6	13.4	15.9	1.3	0.9
2482.30	2482.40	333958	-53.53	-414.4	13.8	17.1	2.1	1.8
2482.40	2482.50	333986	-53.11	-411.5	13.4	16.9	2.5	1.8
2482.50	2482.60	334015	-53.04	-411.0	13.3	16.8	2.6	1.8
2482.60	2482.70	334044	-53.12	-411.2	13.8	17.6	2.8	2.3
2482.70	2482.80	334072	-53.12	-411.6	13.4	16.9	2.5	1.9
2482.80	2482.90	334101	-52.85	-409.9	13.0	16.6	2.7	1.7
2482.90	2483.00	334129	-52.61	-408.5	12.3	15.8	2.7	1.4
2483.00	2483.10	334158	-53.18	-412.4	13.0	16.3	2.2	1.4
2483.10	2483.21	334186	-53.32	-413.9	12.7	15.5	1.8	0.9
2483.21	2483.32	334218	-52.80	-409.7	12.8	16.3	2.6	1.6
2483.32	2483.43	334249	-52.37	-407.3	11.6	15.0	2.7	0.9
2483.43	2483.54	334281	-52.57	-408.7	11.9	15.2	2.5	0.9
2483.54	2483.63	334312	-52.34	-406.0	12.7	16.7	3.3	2.1
2483.63	2483.73	334338	-52.35	-406.2	12.5	16.5	3.2	1.9
2483.73	2483.82	334363	-52.55	-408.1	12.4	16.0	2.8	1.5
2483.82	2483.91	334389	-52.70	-408.9	12.7	16.4	2.8	1.7
2483.91	2484.00	334415	-52.57	-407.7	12.8	16.7	3.1	2.0
2484.00	2484.10	334443	-52.91	-410.0	13.3	17.1	2.8	2.1
2484.10	2484.20	334470	-53.07	-411.5	13.0	16.4	2.4	1.6
2484.20	2484.30	334498	-52.30	-405.6	12.8	17.0	3.5	2.3
2484.30	2484.40	334525	-51.97	-403.4	12.3	16.6	3.7	2.2
2484.40	2484.50	334553	-52.13	-405.0	12.0	15.9	3.3	1.7
2484.50	2484.60	334580	-52.17	-405.0	12.4	16.5	3.4	2.0
2484.60	2484.70	334608	-51.74	-401.6	12.3	16.8	4.0	2.5
2484.70	2484.80	334635	-51.64	-401.3	11.8	16.2	3.9	2.1
2484.80	2484.90	334662	-51.91	-403.2	12.1	16.3	3.6	2.0
